num dimension = 5
size: 4 4 4 4 2 
Copy: 1 nodes has 374 copies
Copy: 1 nodes has 384 copies
Copy: 1 nodes has 388 copies
Copy: 1 nodes has 513 copies
Hop: 1 paths has 1 hops
Hop: 10 paths has 2 hops
Hop: 35 paths has 3 hops
Hop: 78 paths has 4 hops
Hop: 71 paths has 5 hops
Hop: 30 paths has 6 hops
Path: 3962 links has 0 paths
Path: 319 links has 1 paths
Path: 327 links has 2 paths
Data: 5 links has 1179648 data size passed through
Data: 1 links has 1245184 data size passed through
Data: 29 links has 1376256 data size passed through
Data: 11 links has 1441792 data size passed through
Data: 36 links has 1638400 data size passed through
Data: 40 links has 1703936 data size passed through
Data: 106 links has 2097152 data size passed through
Data: 4 links has 2359296 data size passed through
Data: 2 links has 2424832 data size passed through
Data: 19 links has 2752512 data size passed through
Data: 40 links has 2818048 data size passed through
Data: 2 links has 3014656 data size passed through
Data: 4 links has 3080192 data size passed through
Data: 1 links has 3145728 data size passed through
Data: 6 links has 3276800 data size passed through
Data: 38 links has 3342336 data size passed through
Data: 5 links has 3407872 data size passed through
Data: 4 links has 3473408 data size passed through
Data: 2 links has 3538944 data size passed through
Data: 10 links has 3735552 data size passed through
Data: 14 links has 3801088 data size passed through
Data: 109 links has 4194304 data size passed through
Data: 2 links has 4390912 data size passed through
Data: 8 links has 4456448 data size passed through
Data: 4 links has 4521984 data size passed through
Data: 7 links has 4849664 data size passed through
Data: 9 links has 4915200 data size passed through
Data: 24 links has 5570560 data size passed through
Data: 13 links has 5636096 data size passed through
Data: 1 links has 5832704 data size passed through
Data: 9 links has 5898240 data size passed through
Data: 23 links has 6291456 data size passed through
Data: 4 links has 6946816 data size passed through
Data: 11 links has 7012352 data size passed through
Data: 35 links has 8388608 data size passed through
Data: 1 links has 10027008 data size passed through
Data: 2 links has 10092544 data size passed through
Data: 3 links has 10485760 data size passed through
Data: 2 links has 12582912 data size passed through
B_hopbyte: 1 paths has 1198372 hopbytes
B_hopbyte: 2 paths has 2796202 hopbytes
B_hopbyte: 5 paths has 3355442 hopbytes
B_hopbyte: 3 paths has 3595116 hopbytes
B_hopbyte: 2 paths has 4194303 hopbytes
B_hopbyte: 3 paths has 4194304 hopbytes
B_hopbyte: 7 paths has 5033163 hopbytes
B_hopbyte: 12 paths has 5592404 hopbytes
B_hopbyte: 3 paths has 5991860 hopbytes
B_hopbyte: 15 paths has 6291456 hopbytes
B_hopbyte: 25 paths has 6710884 hopbytes
B_hopbyte: 4 paths has 6990505 hopbytes
B_hopbyte: 18 paths has 8388605 hopbytes
B_hopbyte: 10 paths has 8388606 hopbytes
B_hopbyte: 19 paths has 8388608 hopbytes
B_hopbyte: 17 paths has 10485760 hopbytes
B_hopbyte: 13 paths has 11184808 hopbytes
B_hopbyte: 16 paths has 12582912 hopbytes
B_hopbyte: 9 paths has 13981010 hopbytes
B_hopbyte: 5 paths has 16777212 hopbytes
B_hopbyte: 9 paths has 16777216 hopbytes
B_hopbyte: 18 paths has 20971520 hopbytes
B_hopbyte: 7 paths has 25165824 hopbytes
B_hopbyte: 2 paths has 41943040 hopbytes
Y_path_copy: 1 paths has 0 copies
Y_path_copy: 1 paths has 21 copies
Y_path_copy: 1 paths has 22 copies
Y_path_copy: 1 paths has 25 copies
Y_path_copy: 4 paths has 26 copies
Y_path_copy: 3 paths has 32 copies
Y_path_copy: 2 paths has 36 copies
Y_path_copy: 1 paths has 38 copies
Y_path_copy: 1 paths has 42 copies
Y_path_copy: 1 paths has 44 copies
Y_path_copy: 7 paths has 52 copies
Y_path_copy: 8 paths has 63 copies
Y_path_copy: 15 paths has 64 copies
Y_path_copy: 4 paths has 66 copies
Y_path_copy: 3 paths has 72 copies
Y_path_copy: 11 paths has 75 copies
Y_path_copy: 14 paths has 78 copies
Y_path_copy: 6 paths has 84 copies
Y_path_copy: 3 paths has 86 copies
Y_path_copy: 1 paths has 88 copies
Y_path_copy: 19 paths has 96 copies
Y_path_copy: 10 paths has 100 copies
Y_path_copy: 8 paths has 104 copies
Y_path_copy: 3 paths has 105 copies
Y_path_copy: 1 paths has 110 copies
Y_path_copy: 2 paths has 126 copies
Y_path_copy: 19 paths has 128 copies
Y_path_copy: 11 paths has 129 copies
Y_path_copy: 14 paths has 160 copies
Y_path_copy: 2 paths has 168 copies
Y_path_copy: 7 paths has 172 copies
Y_path_copy: 9 paths has 192 copies
Y_path_copy: 4 paths has 210 copies
Y_path_copy: 1 paths has 215 copies
Y_path_copy: 18 paths has 256 copies
Y_path_copy: 7 paths has 320 copies
Y_path_copy: 2 paths has 512 copies

Test No. 29: Overlap 64 ranks from 0 to 63 send data to 32 ranks from 48 to 79

M  29 MPI_Alltoallv  msg = 8388608 chunk = 131072  512 15115.9000 33871.6186    64 1 1 1.00 1  1879048192 50331648 8388608 29360128.00 33554432     0 0 0 0.00 0   224 6 1 3.50 4     0 0 0 0.00 0  2 1 1.12 1  16777216 8388608 9395240.96 8388608     0 0 0 0.00 0  
Hop: 2 paths has 1 hops
Hop: 10 paths has 2 hops
Hop: 20 paths has 3 hops
Hop: 20 paths has 4 hops
Hop: 10 paths has 5 hops
Hop: 2 paths has 6 hops
Path: 4408 links has 0 paths
Path: 176 links has 1 paths
Path: 24 links has 2 paths
Data: 176 links has 8388608 data size passed through
Data: 24 links has 16777216 data size passed through
B_hopbyte: 2 paths has 8388608 hopbytes
B_hopbyte: 10 paths has 16777216 hopbytes
B_hopbyte: 20 paths has 25165824 hopbytes
B_hopbyte: 20 paths has 33554432 hopbytes
B_hopbyte: 10 paths has 41943040 hopbytes
B_hopbyte: 2 paths has 50331648 hopbytes

O  29 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  512 18446.0000 27756.6952   225 7 1 3.52 4  2383243201 41943040 1198372 10592192.00 8388608  14070 256 11 62.53 50   973 6 1 4.32 4  14095 256 9 59.47 42  2 1 1.51 2  12582912 1179648 3685842.03 3276800  18166 320 9 76.97 43  
Copy: 1 nodes has 9 copies
Copy: 7 nodes has 10 copies
Copy: 4 nodes has 11 copies
Copy: 4 nodes has 12 copies
Copy: 10 nodes has 13 copies
Copy: 17 nodes has 16 copies
Copy: 3 nodes has 18 copies
Copy: 9 nodes has 21 copies
Copy: 2 nodes has 22 copies
Copy: 2 nodes has 23 copies
Copy: 10 nodes has 25 copies
Copy: 4 nodes has 26 copies
Copy: 3 nodes has 27 copies
Copy: 4 nodes has 29 copies
Copy: 1 nodes has 31 copies
Copy: 20 nodes has 32 copies
Copy: 2 nodes has 34 copies
Copy: 1 nodes has 35 copies
Copy: 5 nodes has 37 copies
Copy: 4 nodes has 38 copies
Copy: 1 nodes has 39 copies
Copy: 1 nodes has 40 copies
Copy: 2 nodes has 41 copies
Copy: 2 nodes has 42 copies
Copy: 3 nodes has 43 copies
Copy: 3 nodes has 44 copies
Copy: 4 nodes has 45 copies
Copy: 3 nodes has 46 copies
Copy: 6 nodes has 48 copies
Copy: 1 nodes has 49 copies
Copy: 3 nodes has 50 copies
Copy: 6 nodes has 53 copies
Copy: 2 nodes has 54 copies
Copy: 1 nodes has 55 copies
Copy: 1 nodes has 56 copies
Copy: 1 nodes has 59 copies
Copy: 1 nodes has 60 copies
Copy: 1 nodes has 63 copies
Copy: 5 nodes has 64 copies
Copy: 1 nodes has 65 copies
Copy: 2 nodes has 66 copies
Copy: 1 nodes has 67 copies
Copy: 1 nodes has 75 copies
Copy: 1 nodes has 77 copies
Copy: 1 nodes has 79 copies
Copy: 5 nodes has 80 copies
Copy: 1 nodes has 82 copies
Copy: 1 nodes has 83 copies
Copy: 1 nodes has 86 copies
Copy: 1 nodes has 87 copies
Copy: 1 nodes has 90 copies
Copy: 2 nodes has 91 copies
Copy: 1 nodes has 92 copies
Copy: 3 nodes has 96 copies
Copy: 1 nodes has 97 copies
Copy: 3 nodes has 98 copies
Copy: 1 nodes has 100 copies
Copy: 1 nodes has 102 copies
Copy: 1 nodes has 103 copies
Copy: 1 nodes has 104 copies
Copy: 1 nodes has 105 copies
Copy: 1 nodes has 106 copies
Copy: 2 nodes has 107 copies
Copy: 1 nodes has 108 copies
Copy: 2 nodes has 109 copies
Copy: 3 nodes has 112 copies
Copy: 2 nodes has 114 copies
Copy: 1 nodes has 120 copies
Copy: 3 nodes has 122 copies
Copy: 1 nodes has 124 copies
Copy: 1 nodes has 125 copies
Copy: 1 nodes has 127 copies
Copy: 2 nodes has 128 copies
Copy: 1 nodes has 129 copies
Copy: 1 nodes has 130 copies
Copy: 2 nodes has 138 copies
Copy: 1 nodes has 141 copies
Copy: 1 nodes has 142 copies
Copy: 1 nodes has 143 copies
Copy: 1 nodes has 145 copies
Copy: 1 nodes has 147 copies
Copy: 1 nodes has 150 copies
Copy: 2 nodes has 152 copies
Copy: 1 nodes has 155 copies
Copy: 1 nodes has 159 copies
Copy: 2 nodes has 160 copies
Copy: 1 nodes has 165 copies
Copy: 1 nodes has 173 copies
Copy: 1 nodes has 179 copies
Copy: 1 nodes has 185 copies
Copy: 2 nodes has 187 copies
Copy: 1 nodes has 192 copies
Copy: 1 nodes has 194 copies
Copy: 1 nodes has 256 copies
Hop: 1 paths has 1 hops
Hop: 10 paths has 2 hops
Hop: 35 paths has 3 hops
Hop: 78 paths has 4 hops
Hop: 71 paths has 5 hops
Hop: 30 paths has 6 hops
Path: 3962 links has 0 paths
Path: 319 links has 1 paths
Path: 327 links has 2 paths
Data: 6 links has 1179648 data size passed through
Data: 20 links has 1310720 data size passed through
Data: 20 links has 1441792 data size passed through
Data: 20 links has 1572864 data size passed through
Data: 56 links has 1703936 data size passed through
Data: 106 links has 2097152 data size passed through
Data: 6 links has 2359296 data size passed through
Data: 48 links has 2752512 data size passed through
Data: 13 links has 2883584 data size passed through
Data: 2 links has 3014656 data size passed through
Data: 3 links has 3145728 data size passed through
Data: 28 links has 3276800 data size passed through
Data: 22 links has 3407872 data size passed through
Data: 5 links has 3538944 data size passed through
Data: 3 links has 3670016 data size passed through
Data: 21 links has 3801088 data size passed through
Data: 109 links has 4194304 data size passed through
Data: 1 links has 4325376 data size passed through
Data: 11 links has 4456448 data size passed through
Data: 2 links has 4587520 data size passed through
Data: 13 links has 4849664 data size passed through
Data: 3 links has 4980736 data size passed through
Data: 4 links has 5505024 data size passed through
Data: 33 links has 5636096 data size passed through
Data: 10 links has 5898240 data size passed through
Data: 23 links has 6291456 data size passed through
Data: 6 links has 6946816 data size passed through
Data: 9 links has 7077888 data size passed through
Data: 35 links has 8388608 data size passed through
Data: 3 links has 10092544 data size passed through
Data: 3 links has 10485760 data size passed through
Data: 2 links has 12582912 data size passed through
B_hopbyte: 1 paths has 1198372 hopbytes
B_hopbyte: 2 paths has 2796202 hopbytes
B_hopbyte: 5 paths has 3355442 hopbytes
B_hopbyte: 3 paths has 3595116 hopbytes
B_hopbyte: 2 paths has 4194303 hopbytes
B_hopbyte: 3 paths has 4194304 hopbytes
B_hopbyte: 7 paths has 5033163 hopbytes
B_hopbyte: 12 paths has 5592404 hopbytes
B_hopbyte: 3 paths has 5991860 hopbytes
B_hopbyte: 15 paths has 6291456 hopbytes
B_hopbyte: 25 paths has 6710884 hopbytes
B_hopbyte: 4 paths has 6990505 hopbytes
B_hopbyte: 18 paths has 8388605 hopbytes
B_hopbyte: 10 paths has 8388606 hopbytes
B_hopbyte: 19 paths has 8388608 hopbytes
B_hopbyte: 17 paths has 10485760 hopbytes
B_hopbyte: 13 paths has 11184808 hopbytes
B_hopbyte: 16 paths has 12582912 hopbytes
B_hopbyte: 9 paths has 13981010 hopbytes
B_hopbyte: 5 paths has 16777212 hopbytes
B_hopbyte: 9 paths has 16777216 hopbytes
B_hopbyte: 18 paths has 20971520 hopbytes
B_hopbyte: 7 paths has 25165824 hopbytes
B_hopbyte: 2 paths has 41943040 hopbytes
Y_path_copy: 1 paths has 0 copies
Y_path_copy: 2 paths has 11 copies
Y_path_copy: 5 paths has 13 copies
Y_path_copy: 3 paths has 16 copies
Y_path_copy: 3 paths has 18 copies
Y_path_copy: 2 paths has 22 copies
Y_path_copy: 7 paths has 26 copies
Y_path_copy: 4 paths has 30 copies
Y_path_copy: 15 paths has 32 copies
Y_path_copy: 8 paths has 33 copies
Y_path_copy: 9 paths has 36 copies
Y_path_copy: 19 paths has 39 copies
Y_path_copy: 2 paths has 40 copies
Y_path_copy: 3 paths has 42 copies
Y_path_copy: 5 paths has 44 copies
Y_path_copy: 24 paths has 48 copies
Y_path_copy: 2 paths has 50 copies
Y_path_copy: 13 paths has 52 copies
Y_path_copy: 2 paths has 55 copies
Y_path_copy: 7 paths has 63 copies
Y_path_copy: 19 paths has 64 copies
Y_path_copy: 6 paths has 66 copies
Y_path_copy: 14 paths has 80 copies
Y_path_copy: 7 paths has 84 copies
Y_path_copy: 2 paths has 88 copies
Y_path_copy: 9 paths has 96 copies
Y_path_copy: 5 paths has 105 copies
Y_path_copy: 18 paths has 128 copies
Y_path_copy: 7 paths has 160 copies
Y_path_copy: 2 paths has 256 copies

Test No. 30
Test No. 30: Overlap 64 ranks from 0 to 63 send data to 32 ranks from 32 to 63

M  30 MPI_Alltoallv  msg = 8388608 chunk = 32768  512 14157.0000 36165.8543    64 1 1 1.00 1  1610612736 50331648 8388608 25165824.00 25165824     0 0 0 0.00 0   192 6 0 3.00 3     0 0 0 0.00 0  2 1 1.20 1  16777216 8388608 10066329.60 8388608     0 0 0 0.00 0  
Hop: 1 paths has 0 hops
Hop: 6 paths has 1 hops
Hop: 15 paths has 2 hops
Hop: 20 paths has 3 hops
Hop: 15 paths has 4 hops
Hop: 6 paths has 5 hops
Hop: 1 paths has 6 hops
Path: 4448 links has 0 paths
Path: 128 links has 1 paths
Path: 32 links has 2 paths
Data: 128 links has 8388608 data size passed through
Data: 32 links has 16777216 data size passed through
B_hopbyte: 1 paths has 0 hopbytes
B_hopbyte: 6 paths has 8388608 hopbytes
B_hopbyte: 15 paths has 16777216 hopbytes
B_hopbyte: 20 paths has 25165824 hopbytes
B_hopbyte: 15 paths has 33554432 hopbytes
B_hopbyte: 6 paths has 41943040 hopbytes
B_hopbyte: 1 paths has 50331648 hopbytes

O  30 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  512 13896.0000 36845.1353   244 9 1 3.81 3  2184939111 41943040 1048576 8954668.49 6710884  50272 1024 28 206.03 153   956 6 1 3.92 4  50297 1024 32 241.81 158  2 1 1.53 2  12582912 917504 3500294.56 2818048  66681 1280 32 320.58 171  
Copy: 1 nodes has 25 copies
Copy: 3 nodes has 32 copies
Copy: 2 nodes has 36 copies
Copy: 1 nodes has 37 copies
Copy: 4 nodes has 42 copies
Copy: 3 nodes has 43 copies
Copy: 4 nodes has 51 copies
Copy: 1 nodes has 57 copies
Copy: 8 nodes has 64 copies
Copy: 3 nodes has 73 copies
Copy: 9 nodes has 85 copies
Copy: 2 nodes has 86 copies
Copy: 2 nodes has 87 copies
Copy: 2 nodes has 88 copies
Copy: 3 nodes has 93 copies
Copy: 2 nodes has 94 copies
Copy: 1 nodes has 96 copies
Copy: 9 nodes has 102 copies
Copy: 1 nodes has 103 copies
Copy: 1 nodes has 107 copies
Copy: 1 nodes has 109 copies
Copy: 7 nodes has 115 copies
Copy: 1 nodes has 117 copies
Copy: 3 nodes has 121 copies
Copy: 1 nodes has 122 copies
Copy: 4 nodes has 124 copies
Copy: 6 nodes has 128 copies
Copy: 1 nodes has 129 copies
Copy: 4 nodes has 136 copies
Copy: 2 nodes has 137 copies
Copy: 1 nodes has 138 copies
Copy: 3 nodes has 139 copies
Copy: 1 nodes has 142 copies
Copy: 1 nodes has 144 copies
Copy: 3 nodes has 153 copies
Copy: 3 nodes has 158 copies
Copy: 2 nodes has 160 copies
Copy: 4 nodes has 170 copies
Copy: 3 nodes has 171 copies
Copy: 1 nodes has 172 copies
Copy: 1 nodes has 179 copies
Copy: 1 nodes has 182 copies
Copy: 1 nodes has 192 copies
Copy: 1 nodes has 194 copies
Copy: 1 nodes has 195 copies
Copy: 1 nodes has 196 copies
Copy: 1 nodes has 200 copies
Copy: 1 nodes has 202 copies
Copy: 1 nodes has 204 copies
Copy: 1 nodes has 207 copies
Copy: 1 nodes has 213 copies
Copy: 3 nodes has 222 copies
Copy: 2 nodes has 224 copies
Copy: 2 nodes has 230 copies
Copy: 1 nodes has 231 copies
Copy: 1 nodes has 232 copies
Copy: 1 nodes has 233 copies
Copy: 1 nodes has 234 copies
Copy: 3 nodes has 243 copies
Copy: 2 nodes has 255 copies
Copy: 3 nodes has 256 copies
Copy: 1 nodes has 257 copies
Copy: 2 nodes has 264 copies
Copy: 1 nodes has 265 copies
Copy: 1 nodes has 267 copies
Copy: 2 nodes has 268 copies
Copy: 1 nodes has 272 copies
Copy: 2 nodes has 277 copies
Copy: 1 nodes has 281 copies
Copy: 1 nodes has 288 copies
Copy: 2 nodes has 298 copies
Copy: 1 nodes has 299 copies
Copy: 1 nodes has 306 copies
Copy: 1 nodes has 307 copies
Copy: 1 nodes has 309 copies
Copy: 1 nodes has 321 copies
Copy: 1 nodes has 323 copies
Copy: 1 nodes has 324 copies
Copy: 1 nodes has 326 copies
Copy: 1 nodes has 329 copies
Copy: 1 nodes has 330 copies
Copy: 1 nodes has 339 copies
Copy: 2 nodes has 341 copies
Copy: 1 nodes has 342 copies
Copy: 1 nodes has 343 copies
Copy: 1 nodes has 358 copies
Copy: 1 nodes has 367 copies
Copy: 1 nodes has 443 copies
Copy: 1 nodes has 445 copies
Copy: 1 nodes has 459 copies
Copy: 1 nodes has 470 copies
Copy: 1 nodes has 475 copies
Copy: 1 nodes has 513 copies
Copy: 1 nodes has 515 copies
Copy: 1 nodes has 521 copies
Copy: 1 nodes has 539 copies
Copy: 1 nodes has 563 copies
Copy: 1 nodes has 570 copies
Copy: 1 nodes has 591 copies
Copy: 1 nodes has 618 copies
Copy: 1 nodes has 652 copies
Copy: 1 nodes has 653 copies
Copy: 1 nodes has 655 copies
Copy: 1 nodes has 656 copies
Copy: 1 nodes has 682 copies
Copy: 1 nodes has 725 copies
Copy: 1 nodes has 747 copies
Copy: 1 nodes has 784 copies
Copy: 1 nodes has 794 copies
Copy: 3 nodes has 800 copies
Copy: 1 nodes has 805 copies
Copy: 1 nodes has 819 copies
Copy: 1 nodes has 841 copies
Copy: 1 nodes has 853 copies
Copy: 1 nodes has 855 copies
Copy: 1 nodes has 875 copies
Copy: 1 nodes has 948 copies
Copy: 1 nodes has 1024 copies
Hop: 6 paths has 1 hops
Hop: 18 paths has 2 hops
Hop: 52 paths has 3 hops
Hop: 96 paths has 4 hops
Hop: 58 paths has 5 hops
Hop: 14 paths has 6 hops
Path: 3984 links has 0 paths
Path: 292 links has 1 paths
Path: 332 links has 2 paths
Data: 7 links has 917504 data size passed through
Data: 6 links has 950272 data size passed through
Data: 19 links has 1048576 data size passed through
Data: 14 links has 1179648 data size passed through
Data: 21 links has 1212416 data size passed through
Data: 16 links has 1376256 data size passed through
Data: 13 links has 1409024 data size passed through
Data: 66 links has 1671168 data size passed through
Data: 5 links has 1703936 data size passed through
Data: 2 links has 1835008 data size passed through
Data: 5 links has 1867776 data size passed through
Data: 49 links has 2097152 data size passed through
Data: 1 links has 2129920 data size passed through
Data: 1 links has 2359296 data size passed through
Data: 16 links has 2392064 data size passed through
Data: 2 links has 2588672 data size passed through
Data: 2 links has 2621440 data size passed through
Data: 1 links has 2719744 data size passed through
Data: 58 links has 2785280 data size passed through
Data: 11 links has 2818048 data size passed through
Data: 4 links has 2850816 data size passed through
Data: 7 links has 2883584 data size passed through
Data: 1 links has 2916352 data size passed through
Data: 4 links has 3047424 data size passed through
Data: 7 links has 3080192 data size passed through
Data: 2 links has 3112960 data size passed through
Data: 7 links has 3145728 data size passed through
Data: 1 links has 3276800 data size passed through
Data: 1 links has 3309568 data size passed through
Data: 23 links has 3342336 data size passed through
Data: 12 links has 3375104 data size passed through
Data: 5 links has 3473408 data size passed through
Data: 12 links has 3506176 data size passed through
Data: 13 links has 3768320 data size passed through
Data: 5 links has 3801088 data size passed through
Data: 3 links has 3997696 data size passed through
Data: 2 links has 4030464 data size passed through
Data: 48 links has 4194304 data size passed through
Data: 1 links has 4227072 data size passed through
Data: 5 links has 4456448 data size passed through
Data: 4 links has 4489216 data size passed through
Data: 6 links has 4882432 data size passed through
Data: 2 links has 4915200 data size passed through
Data: 1 links has 5111808 data size passed through
Data: 1 links has 5144576 data size passed through
Data: 3 links has 5242880 data size passed through
Data: 4 links has 5373952 data size passed through
Data: 4 links has 5406720 data size passed through
Data: 9 links has 5570560 data size passed through
Data: 23 links has 5603328 data size passed through
Data: 9 links has 5865472 data size passed through
Data: 8 links has 5898240 data size passed through
Data: 9 links has 6291456 data size passed through
Data: 14 links has 6979584 data size passed through
Data: 7 links has 7012352 data size passed through
Data: 33 links has 8388608 data size passed through
Data: 1 links has 9797632 data size passed through
Data: 1 links has 10485760 data size passed through
Data: 1 links has 11173888 data size passed through
Data: 1 links has 11206656 data size passed through
Data: 5 links has 12582912 data size passed through
B_hopbyte: 1 paths has 1048576 hopbytes
B_hopbyte: 1 paths has 1198372 hopbytes
B_hopbyte: 2 paths has 1398101 hopbytes
B_hopbyte: 2 paths has 1864134 hopbytes
B_hopbyte: 3 paths has 2097152 hopbytes
B_hopbyte: 3 paths has 2396744 hopbytes
B_hopbyte: 4 paths has 2796202 hopbytes
B_hopbyte: 4 paths has 3145728 hopbytes
B_hopbyte: 6 paths has 3355442 hopbytes
B_hopbyte: 5 paths has 3595116 hopbytes
B_hopbyte: 7 paths has 3728268 hopbytes
B_hopbyte: 8 paths has 4194303 hopbytes
B_hopbyte: 7 paths has 4194304 hopbytes
B_hopbyte: 18 paths has 4793488 hopbytes
B_hopbyte: 10 paths has 5033163 hopbytes
B_hopbyte: 3 paths has 5242880 hopbytes
B_hopbyte: 14 paths has 5592404 hopbytes
B_hopbyte: 1 paths has 5991860 hopbytes
B_hopbyte: 12 paths has 6291456 hopbytes
B_hopbyte: 24 paths has 6710884 hopbytes
B_hopbyte: 2 paths has 6990505 hopbytes
B_hopbyte: 15 paths has 8388605 hopbytes
B_hopbyte: 6 paths has 8388606 hopbytes
B_hopbyte: 6 paths has 8388608 hopbytes
B_hopbyte: 11 paths has 10485760 hopbytes
B_hopbyte: 6 paths has 11184808 hopbytes
B_hopbyte: 9 paths has 12582912 hopbytes
B_hopbyte: 15 paths has 13981010 hopbytes
B_hopbyte: 6 paths has 16777212 hopbytes
B_hopbyte: 16 paths has 16777216 hopbytes
B_hopbyte: 9 paths has 20971520 hopbytes
B_hopbyte: 6 paths has 25165824 hopbytes
B_hopbyte: 2 paths has 41943040 hopbytes
Y_path_copy: 6 paths has 0 copies
Y_path_copy: 1 paths has 28 copies
Y_path_copy: 1 paths has 29 copies
Y_path_copy: 2 paths has 32 copies
Y_path_copy: 1 paths has 36 copies
Y_path_copy: 2 paths has 37 copies
Y_path_copy: 4 paths has 43 copies
Y_path_copy: 4 paths has 51 copies
Y_path_copy: 2 paths has 52 copies
Y_path_copy: 5 paths has 64 copies
Y_path_copy: 2 paths has 72 copies
Y_path_copy: 3 paths has 74 copies
Y_path_copy: 6 paths has 84 copies
Y_path_copy: 6 paths has 86 copies
Y_path_copy: 3 paths has 87 copies
Y_path_copy: 6 paths has 96 copies
Y_path_copy: 5 paths has 102 copies
Y_path_copy: 5 paths has 104 copies
Y_path_copy: 8 paths has 108 copies
Y_path_copy: 10 paths has 111 copies
Y_path_copy: 6 paths has 126 copies
Y_path_copy: 15 paths has 128 copies
Y_path_copy: 8 paths has 129 copies
Y_path_copy: 1 paths has 144 copies
Y_path_copy: 20 paths has 153 copies
Y_path_copy: 4 paths has 156 copies
Y_path_copy: 2 paths has 168 copies
Y_path_copy: 3 paths has 170 copies
Y_path_copy: 3 paths has 172 copies
Y_path_copy: 5 paths has 192 copies
Y_path_copy: 15 paths has 204 copies
Y_path_copy: 2 paths has 255 copies
Y_path_copy: 18 paths has 256 copies
Y_path_copy: 4 paths has 258 copies
Y_path_copy: 2 paths has 320 copies
Y_path_copy: 11 paths has 340 copies
Y_path_copy: 4 paths has 344 copies
Y_path_copy: 16 paths has 384 copies
Y_path_copy: 6 paths has 425 copies
Y_path_copy: 9 paths has 512 copies
Y_path_copy: 6 paths has 640 copies
Y_path_copy: 2 paths has 1024 copies

Test No. 30: Overlap 64 ranks from 0 to 63 send data to 32 ranks from 32 to 63

M  30 MPI_Alltoallv  msg = 8388608 chunk = 65536  512 14171.9000 36127.8304    64 1 1 1.00 1  1610612736 50331648 8388608 25165824.00 25165824     0 0 0 0.00 0   192 6 0 3.00 3     0 0 0 0.00 0  2 1 1.20 1  16777216 8388608 10066329.60 8388608     0 0 0 0.00 0  
Hop: 1 paths has 0 hops
Hop: 6 paths has 1 hops
Hop: 15 paths has 2 hops
Hop: 20 paths has 3 hops
Hop: 15 paths has 4 hops
Hop: 6 paths has 5 hops
Hop: 1 paths has 6 hops
Path: 4448 links has 0 paths
Path: 128 links has 1 paths
Path: 32 links has 2 paths
Data: 128 links has 8388608 data size passed through
Data: 32 links has 16777216 data size passed through
B_hopbyte: 1 paths has 0 hopbytes
B_hopbyte: 6 paths has 8388608 hopbytes
B_hopbyte: 15 paths has 16777216 hopbytes
B_hopbyte: 20 paths has 25165824 hopbytes
B_hopbyte: 15 paths has 33554432 hopbytes
B_hopbyte: 6 paths has 41943040 hopbytes
B_hopbyte: 1 paths has 50331648 hopbytes

O  30 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  512 15635.0000 32747.0419   244 9 1 3.81 3  2184939111 41943040 1048576 8954668.49 6710884  25126 512 14 102.98 75   956 6 1 3.92 4  25151 512 16 120.92 80  2 1 1.53 2  12582912 917504 3499244.31 2818048  33318 640 16 160.96 87  
Copy: 3 nodes has 16 copies
Copy: 3 nodes has 18 copies
Copy: 5 nodes has 21 copies
Copy: 2 nodes has 22 copies
Copy: 4 nodes has 25 copies
Copy: 1 nodes has 26 copies
Copy: 1 nodes has 29 copies
Copy: 8 nodes has 32 copies
Copy: 3 nodes has 37 copies
Copy: 5 nodes has 42 copies
Copy: 7 nodes has 43 copies
Copy: 3 nodes has 44 copies
Copy: 1 nodes has 46 copies
Copy: 3 nodes has 47 copies
Copy: 2 nodes has 48 copies
Copy: 2 nodes has 50 copies
Copy: 6 nodes has 51 copies
Copy: 2 nodes has 52 copies
Copy: 2 nodes has 54 copies
Copy: 7 nodes has 57 copies
Copy: 1 nodes has 58 copies
Copy: 2 nodes has 60 copies
Copy: 2 nodes has 61 copies
Copy: 3 nodes has 62 copies
Copy: 2 nodes has 63 copies
Copy: 6 nodes has 64 copies
Copy: 1 nodes has 68 copies
Copy: 8 nodes has 69 copies
Copy: 2 nodes has 71 copies
Copy: 1 nodes has 72 copies
Copy: 2 nodes has 76 copies
Copy: 1 nodes has 77 copies
Copy: 1 nodes has 78 copies
Copy: 4 nodes has 80 copies
Copy: 2 nodes has 84 copies
Copy: 4 nodes has 85 copies
Copy: 1 nodes has 86 copies
Copy: 1 nodes has 87 copies
Copy: 1 nodes has 89 copies
Copy: 1 nodes has 91 copies
Copy: 2 nodes has 96 copies
Copy: 1 nodes has 97 copies
Copy: 1 nodes has 98 copies
Copy: 3 nodes has 101 copies
Copy: 1 nodes has 104 copies
Copy: 1 nodes has 107 copies
Copy: 1 nodes has 110 copies
Copy: 2 nodes has 111 copies
Copy: 1 nodes has 112 copies
Copy: 1 nodes has 113 copies
Copy: 1 nodes has 114 copies
Copy: 2 nodes has 115 copies
Copy: 2 nodes has 116 copies
Copy: 1 nodes has 117 copies
Copy: 2 nodes has 121 copies
Copy: 1 nodes has 123 copies
Copy: 1 nodes has 127 copies
Copy: 5 nodes has 128 copies
Copy: 1 nodes has 132 copies
