num dimension = 5
size: 4 4 4 4 2 
Copy: 1 nodes has 427 copies
Copy: 1 nodes has 437 copies
Copy: 1 nodes has 439 copies
Copy: 6 nodes has 448 copies
Copy: 1 nodes has 458 copies
Copy: 4 nodes has 480 copies
Copy: 1 nodes has 491 copies
Copy: 5 nodes has 512 copies
Copy: 1 nodes has 533 copies
Copy: 2 nodes has 544 copies
Copy: 1 nodes has 576 copies
Copy: 1 nodes has 598 copies
Copy: 1 nodes has 629 copies
Copy: 1 nodes has 640 copies
Hop: 4 paths has 2 hops
Hop: 21 paths has 3 hops
Hop: 67 paths has 4 hops
Hop: 130 paths has 5 hops
Hop: 109 paths has 6 hops
Hop: 37 paths has 7 hops
Hop: 11 paths has 8 hops
Hop: 2 paths has 9 hops
Path: 3433 links has 0 paths
Path: 623 links has 1 paths
Path: 271 links has 2 paths
Path: 281 links has 3 paths
Data: 30 links has 2752512 data size passed through
Data: 20 links has 2883584 data size passed through
Data: 244 links has 4194304 data size passed through
Data: 3 links has 5505024 data size passed through
Data: 9 links has 5636096 data size passed through
Data: 14 links has 6946816 data size passed through
Data: 4 links has 7077888 data size passed through
Data: 1 links has 8257536 data size passed through
Data: 434 links has 8388608 data size passed through
Data: 7 links has 9699328 data size passed through
Data: 7 links has 9830400 data size passed through
Data: 31 links has 11141120 data size passed through
Data: 6 links has 11272192 data size passed through
Data: 110 links has 12582912 data size passed through
Data: 2 links has 13893632 data size passed through
Data: 7 links has 14024704 data size passed through
Data: 10 links has 15335424 data size passed through
Data: 10 links has 15466496 data size passed through
Data: 151 links has 16777216 data size passed through
Data: 7 links has 19529728 data size passed through
Data: 2 links has 19660800 data size passed through
Data: 56 links has 20971520 data size passed through
Data: 10 links has 25165824 data size passed through
B_hopbyte: 2 paths has 5592404 hopbytes
B_hopbyte: 1 paths has 8388606 hopbytes
B_hopbyte: 2 paths has 8388608 hopbytes
B_hopbyte: 16 paths has 11184808 hopbytes
B_hopbyte: 16 paths has 12582912 hopbytes
B_hopbyte: 23 paths has 13981010 hopbytes
B_hopbyte: 6 paths has 16777212 hopbytes
B_hopbyte: 32 paths has 16777216 hopbytes
B_hopbyte: 56 paths has 20971520 hopbytes
B_hopbyte: 58 paths has 25165824 hopbytes
B_hopbyte: 18 paths has 29360128 hopbytes
B_hopbyte: 25 paths has 33554432 hopbytes
B_hopbyte: 2 paths has 37748736 hopbytes
B_hopbyte: 51 paths has 41943040 hopbytes
B_hopbyte: 49 paths has 50331648 hopbytes
B_hopbyte: 19 paths has 58720256 hopbytes
B_hopbyte: 5 paths has 67108864 hopbytes
Y_path_copy: 1 paths has 21 copies
Y_path_copy: 1 paths has 22 copies
Y_path_copy: 2 paths has 32 copies
Y_path_copy: 1 paths has 44 copies
Y_path_copy: 10 paths has 63 copies
Y_path_copy: 16 paths has 64 copies
Y_path_copy: 6 paths has 66 copies
Y_path_copy: 16 paths has 84 copies
Y_path_copy: 7 paths has 88 copies
Y_path_copy: 32 paths has 96 copies
Y_path_copy: 5 paths has 105 copies
Y_path_copy: 1 paths has 110 copies
Y_path_copy: 60 paths has 128 copies
Y_path_copy: 54 paths has 160 copies
Y_path_copy: 37 paths has 192 copies
Y_path_copy: 6 paths has 224 copies
Y_path_copy: 53 paths has 256 copies
Y_path_copy: 49 paths has 320 copies
Y_path_copy: 19 paths has 384 copies
Y_path_copy: 5 paths has 448 copies

Test No. 13
Test No. 13: Disjoint 256 ranks from 0 to 255 send data to 64 ranks from 448 to 511

M  13 MPI_Alltoallv  msg = 8388608 chunk = 32768  2048 26319.4000 77813.3240   256 1 1 1.00 1  10737418240 75497472 8388608 41943040.00 41943040     0 0 0 0.00 0  1280 9 1 5.00 5     0 0 0 0.00 0  3 1 1.67 2  25165824 8388608 8388608.00 16777216     0 0 0 0.00 0  
Hop: 1 paths has 1 hops
Hop: 8 paths has 2 hops
Hop: 28 paths has 3 hops
Hop: 56 paths has 4 hops
Hop: 70 paths has 5 hops
Hop: 56 paths has 6 hops
Hop: 28 paths has 7 hops
Hop: 8 paths has 8 hops
Hop: 1 paths has 9 hops
Path: 3840 links has 0 paths
Path: 320 links has 1 paths
Path: 384 links has 2 paths
Path: 64 links has 3 paths
Data: 320 links has 8388608 data size passed through
Data: 384 links has 16777216 data size passed through
Data: 64 links has 25165824 data size passed through
B_hopbyte: 1 paths has 8388608 hopbytes
B_hopbyte: 8 paths has 16777216 hopbytes
B_hopbyte: 28 paths has 25165824 hopbytes
B_hopbyte: 56 paths has 33554432 hopbytes
B_hopbyte: 70 paths has 41943040 hopbytes
B_hopbyte: 56 paths has 50331648 hopbytes
B_hopbyte: 28 paths has 58720256 hopbytes
B_hopbyte: 8 paths has 67108864 hopbytes
B_hopbyte: 1 paths has 75497472 hopbytes

O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  2048 31683.0000 64640.3434   505 5 1 1.97 2  11570406294 58720256 6291456 22911695.63 20971520  287558 1536 128 569.42 512  2777 9 2 5.50 5  287558 2261 64 655.03 555  3 1 1.88 2  25165824 1671168 7849514.38 8388608  353119 2261 64 752.92 704  
Copy: 8 nodes has 64 copies
Copy: 13 nodes has 85 copies
Copy: 2 nodes has 86 copies
Copy: 14 nodes has 128 copies
Copy: 6 nodes has 149 copies
Copy: 1 nodes has 150 copies
Copy: 5 nodes has 170 copies
Copy: 4 nodes has 171 copies
Copy: 1 nodes has 187 copies
Copy: 6 nodes has 192 copies
Copy: 10 nodes has 213 copies
Copy: 3 nodes has 214 copies
Copy: 1 nodes has 221 copies
Copy: 2 nodes has 234 copies
Copy: 2 nodes has 235 copies
Copy: 26 nodes has 256 copies
Copy: 3 nodes has 277 copies
Copy: 2 nodes has 298 copies
Copy: 5 nodes has 299 copies
Copy: 1 nodes has 320 copies
Copy: 11 nodes has 341 copies
Copy: 2 nodes has 342 copies
Copy: 1 nodes has 358 copies
Copy: 1 nodes has 359 copies
Copy: 1 nodes has 362 copies
Copy: 2 nodes has 363 copies
Copy: 11 nodes has 384 copies
Copy: 1 nodes has 385 copies
Copy: 2 nodes has 405 copies
Copy: 2 nodes has 406 copies
Copy: 5 nodes has 426 copies
Copy: 11 nodes has 427 copies
Copy: 5 nodes has 448 copies
Copy: 7 nodes has 469 copies
Copy: 1 nodes has 470 copies
Copy: 1 nodes has 490 copies
Copy: 1 nodes has 491 copies
Copy: 1 nodes has 511 copies
Copy: 23 nodes has 512 copies
Copy: 2 nodes has 513 copies
Copy: 1 nodes has 529 copies
Copy: 1 nodes has 533 copies
Copy: 1 nodes has 534 copies
Copy: 5 nodes has 554 copies
Copy: 10 nodes has 555 copies
Copy: 1 nodes has 556 copies
Copy: 1 nodes has 575 copies
Copy: 4 nodes has 576 copies
Copy: 3 nodes has 597 copies
Copy: 4 nodes has 598 copies
Copy: 1 nodes has 607 copies
Copy: 1 nodes has 618 copies
Copy: 1 nodes has 620 copies
Copy: 1 nodes has 639 copies
Copy: 11 nodes has 640 copies
Copy: 1 nodes has 658 copies
Copy: 4 nodes has 661 copies
Copy: 3 nodes has 682 copies
Copy: 5 nodes has 683 copies
Copy: 1 nodes has 684 copies
Copy: 3 nodes has 704 copies
Copy: 1 nodes has 724 copies
Copy: 8 nodes has 725 copies
Copy: 2 nodes has 726 copies
Copy: 2 nodes has 734 copies
Copy: 1 nodes has 746 copies
Copy: 1 nodes has 747 copies
Copy: 2 nodes has 767 copies
Copy: 12 nodes has 768 copies
Copy: 1 nodes has 769 copies
Copy: 1 nodes has 785 copies
Copy: 2 nodes has 789 copies
Copy: 7 nodes has 810 copies
Copy: 5 nodes has 811 copies
Copy: 1 nodes has 832 copies
Copy: 4 nodes has 853 copies
Copy: 3 nodes has 854 copies
Copy: 1 nodes has 895 copies
Copy: 13 nodes has 896 copies
Copy: 1 nodes has 897 copies
Copy: 1 nodes has 918 copies
Copy: 2 nodes has 938 copies
Copy: 2 nodes has 939 copies
Copy: 2 nodes has 960 copies
Copy: 1 nodes has 962 copies
Copy: 3 nodes has 981 copies
Copy: 3 nodes has 982 copies
Copy: 1 nodes has 983 copies
Copy: 1 nodes has 1002 copies
Copy: 2 nodes has 1003 copies
Copy: 11 nodes has 1024 copies
Copy: 1 nodes has 1045 copies
Copy: 1 nodes has 1066 copies
Copy: 3 nodes has 1067 copies
Copy: 1 nodes has 1089 copies
Copy: 3 nodes has 1109 copies
Copy: 2 nodes has 1110 copies
Copy: 1 nodes has 1132 copies
Copy: 1 nodes has 1136 copies
Copy: 2 nodes has 1152 copies
Copy: 3 nodes has 1153 copies
Copy: 1 nodes has 1175 copies
Copy: 1 nodes has 1194 copies
Copy: 1 nodes has 1196 copies
Copy: 2 nodes has 1237 copies
Copy: 1 nodes has 1238 copies
Copy: 1 nodes has 1279 copies
Copy: 3 nodes has 1280 copies
Copy: 1 nodes has 1301 copies
Copy: 1 nodes has 1323 copies
Copy: 1 nodes has 1324 copies
Copy: 1 nodes has 1344 copies
Copy: 1 nodes has 1364 copies
Copy: 4 nodes has 1365 copies
Copy: 2 nodes has 1366 copies
Copy: 1 nodes has 1386 copies
Copy: 2 nodes has 1407 copies
Copy: 2 nodes has 1408 copies
Copy: 1 nodes has 1450 copies
Copy: 1 nodes has 1452 copies
Copy: 2 nodes has 1494 copies
Copy: 2 nodes has 1515 copies
Copy: 1 nodes has 1557 copies
Copy: 1 nodes has 1558 copies
Copy: 1 nodes has 1577 copies
Copy: 1 nodes has 1578 copies
Copy: 2 nodes has 1579 copies
Copy: 2 nodes has 1621 copies
Copy: 1 nodes has 1686 copies
Copy: 2 nodes has 1706 copies
Copy: 1 nodes has 1791 copies
Copy: 3 nodes has 1834 copies
Copy: 1 nodes has 1877 copies
Copy: 1 nodes has 1878 copies
Copy: 1 nodes has 1964 copies
Copy: 1 nodes has 2005 copies
Copy: 1 nodes has 2048 copies
Copy: 1 nodes has 2112 copies
Copy: 1 nodes has 2176 copies
Copy: 1 nodes has 2261 copies
Hop: 1 paths has 2 hops
Hop: 18 paths has 3 hops
Hop: 72 paths has 4 hops
Hop: 167 paths has 5 hops
Hop: 160 paths has 6 hops
Hop: 60 paths has 7 hops
Hop: 25 paths has 8 hops
Hop: 2 paths has 9 hops
Path: 3134 links has 0 paths
Path: 633 links has 1 paths
Path: 379 links has 2 paths
Path: 462 links has 3 paths
Data: 7 links has 1671168 data size passed through
Data: 46 links has 2097152 data size passed through
Data: 123 links has 2785280 data size passed through
Data: 69 links has 2818048 data size passed through
Data: 2 links has 3342336 data size passed through
Data: 1 links has 3375104 data size passed through
Data: 254 links has 4194304 data size passed through
Data: 9 links has 4882432 data size passed through
Data: 5 links has 4915200 data size passed through
Data: 1 links has 5046272 data size passed through
Data: 20 links has 5570560 data size passed through
Data: 52 links has 5603328 data size passed through
Data: 1 links has 6127616 data size passed through
Data: 17 links has 6291456 data size passed through
Data: 46 links has 6979584 data size passed through
Data: 25 links has 7012352 data size passed through
Data: 1 links has 7569408 data size passed through
Data: 4 links has 7667712 data size passed through
Data: 6 links has 7700480 data size passed through
Data: 4 links has 8355840 data size passed through
Data: 342 links has 8388608 data size passed through
Data: 7 links has 9076736 data size passed through
Data: 2 links has 9109504 data size passed through
Data: 28 links has 9764864 data size passed through
Data: 42 links has 9797632 data size passed through
Data: 2 links has 10059776 data size passed through
Data: 1 links has 10092544 data size passed through
Data: 5 links has 10485760 data size passed through
Data: 74 links has 11173888 data size passed through
Data: 20 links has 11206656 data size passed through
Data: 84 links has 12582912 data size passed through
Data: 1 links has 12877824 data size passed through
Data: 7 links has 13271040 data size passed through
Data: 2 links has 13303808 data size passed through
Data: 6 links has 13959168 data size passed through
Data: 22 links has 13991936 data size passed through
Data: 3 links has 14680064 data size passed through
Data: 28 links has 15368192 data size passed through
Data: 19 links has 15400960 data size passed through
Data: 65 links has 16777216 data size passed through
Data: 1 links has 18874368 data size passed through
Data: 3 links has 19562496 data size passed through
Data: 16 links has 20971520 data size passed through
Data: 1 links has 25165824 data size passed through
B_hopbyte: 3 paths has 6291456 hopbytes
B_hopbyte: 3 paths has 6710884 hopbytes
B_hopbyte: 6 paths has 8388606 hopbytes
B_hopbyte: 1 paths has 8388608 hopbytes
B_hopbyte: 2 paths has 10066326 hopbytes
B_hopbyte: 9 paths has 10485760 hopbytes
B_hopbyte: 24 paths has 11184808 hopbytes
B_hopbyte: 16 paths has 12582912 hopbytes
B_hopbyte: 45 paths has 13981010 hopbytes
B_hopbyte: 66 paths has 16777212 hopbytes
B_hopbyte: 32 paths has 16777216 hopbytes
B_hopbyte: 36 paths has 19573414 hopbytes
B_hopbyte: 78 paths has 20971520 hopbytes
B_hopbyte: 9 paths has 22369616 hopbytes
B_hopbyte: 66 paths has 25165824 hopbytes
B_hopbyte: 16 paths has 29360128 hopbytes
B_hopbyte: 29 paths has 33554432 hopbytes
B_hopbyte: 2 paths has 37748736 hopbytes
B_hopbyte: 35 paths has 41943040 hopbytes
B_hopbyte: 19 paths has 50331648 hopbytes
B_hopbyte: 8 paths has 58720256 hopbytes
Y_path_copy: 4 paths has 128 copies
Y_path_copy: 2 paths has 153 copies
Y_path_copy: 1 paths has 156 copies
Y_path_copy: 3 paths has 170 copies
Y_path_copy: 3 paths has 172 copies
Y_path_copy: 16 paths has 255 copies
Y_path_copy: 17 paths has 256 copies
Y_path_copy: 10 paths has 258 copies
Y_path_copy: 8 paths has 320 copies
Y_path_copy: 31 paths has 340 copies
Y_path_copy: 14 paths has 344 copies
Y_path_copy: 20 paths has 384 copies
Y_path_copy: 46 paths has 425 copies
Y_path_copy: 20 paths has 430 copies
Y_path_copy: 12 paths has 448 copies
Y_path_copy: 24 paths has 510 copies
Y_path_copy: 79 paths has 512 copies
Y_path_copy: 12 paths has 516 copies
Y_path_copy: 6 paths has 595 copies
Y_path_copy: 3 paths has 602 copies
Y_path_copy: 65 paths has 640 copies
Y_path_copy: 41 paths has 768 copies
Y_path_copy: 4 paths has 896 copies
Y_path_copy: 37 paths has 1024 copies
Y_path_copy: 19 paths has 1280 copies
Y_path_copy: 8 paths has 1536 copies

Test No. 13: Disjoint 256 ranks from 0 to 255 send data to 64 ranks from 448 to 511

M  13 MPI_Alltoallv  msg = 8388608 chunk = 65536  2048 26434.6000 77474.2194   256 1 1 1.00 1  10737418240 75497472 8388608 41943040.00 41943040     0 0 0 0.00 0  1280 9 1 5.00 5     0 0 0 0.00 0  3 1 1.67 2  25165824 8388608 8388608.00 16777216     0 0 0 0.00 0  
Hop: 1 paths has 1 hops
Hop: 8 paths has 2 hops
Hop: 28 paths has 3 hops
Hop: 56 paths has 4 hops
Hop: 70 paths has 5 hops
Hop: 56 paths has 6 hops
Hop: 28 paths has 7 hops
Hop: 8 paths has 8 hops
Hop: 1 paths has 9 hops
Path: 3840 links has 0 paths
Path: 320 links has 1 paths
Path: 384 links has 2 paths
Path: 64 links has 3 paths
Data: 320 links has 8388608 data size passed through
Data: 384 links has 16777216 data size passed through
Data: 64 links has 25165824 data size passed through
B_hopbyte: 1 paths has 8388608 hopbytes
B_hopbyte: 8 paths has 16777216 hopbytes
B_hopbyte: 28 paths has 25165824 hopbytes
B_hopbyte: 56 paths has 33554432 hopbytes
B_hopbyte: 70 paths has 41943040 hopbytes
B_hopbyte: 56 paths has 50331648 hopbytes
B_hopbyte: 28 paths has 58720256 hopbytes
B_hopbyte: 8 paths has 67108864 hopbytes
B_hopbyte: 1 paths has 75497472 hopbytes

O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  2048 22903.0000 89420.5999   505 5 1 1.97 2  11570406294 58720256 6291456 22911695.63 20971520  143784 768 64 284.72 256  2777 9 2 5.50 5  143784 1130 32 327.53 278  3 1 1.88 2  25165824 1638400 7849736.68 8388608  176577 1130 32 376.50 352  
Copy: 8 nodes has 32 copies
Copy: 4 nodes has 42 copies
Copy: 11 nodes has 43 copies
Copy: 14 nodes has 64 copies
Copy: 3 nodes has 74 copies
Copy: 4 nodes has 75 copies
Copy: 7 nodes has 85 copies
Copy: 2 nodes has 86 copies
Copy: 1 nodes has 93 copies
Copy: 6 nodes has 96 copies
Copy: 2 nodes has 106 copies
Copy: 11 nodes has 107 copies
Copy: 1 nodes has 110 copies
Copy: 1 nodes has 117 copies
Copy: 3 nodes has 118 copies
Copy: 26 nodes has 128 copies
Copy: 3 nodes has 139 copies
Copy: 6 nodes has 149 copies
Copy: 1 nodes has 150 copies
Copy: 1 nodes has 160 copies
Copy: 5 nodes has 170 copies
Copy: 8 nodes has 171 copies
Copy: 1 nodes has 179 copies
Copy: 1 nodes has 180 copies
Copy: 1 nodes has 181 copies
Copy: 2 nodes has 182 copies
Copy: 11 nodes has 192 copies
Copy: 1 nodes has 193 copies
Copy: 1 nodes has 202 copies
Copy: 3 nodes has 203 copies
Copy: 7 nodes has 213 copies
Copy: 9 nodes has 214 copies
Copy: 1 nodes has 223 copies
Copy: 4 nodes has 224 copies
Copy: 2 nodes has 234 copies
Copy: 6 nodes has 235 copies
Copy: 1 nodes has 245 copies
Copy: 1 nodes has 246 copies
Copy: 1 nodes has 255 copies
Copy: 24 nodes has 256 copies
Copy: 1 nodes has 257 copies
Copy: 1 nodes has 265 copies
Copy: 1 nodes has 266 copies
Copy: 1 nodes has 267 copies
Copy: 10 nodes has 277 copies
Copy: 6 nodes has 278 copies
Copy: 5 nodes has 288 copies
Copy: 1 nodes has 298 copies
Copy: 6 nodes has 299 copies
Copy: 1 nodes has 304 copies
Copy: 1 nodes has 309 copies
Copy: 1 nodes has 310 copies
Copy: 3 nodes has 319 copies
Copy: 8 nodes has 320 copies
Copy: 1 nodes has 321 copies
Copy: 1 nodes has 328 copies
Copy: 2 nodes has 330 copies
Copy: 1 nodes has 331 copies
Copy: 1 nodes has 332 copies
Copy: 4 nodes has 341 copies
Copy: 5 nodes has 342 copies
Copy: 3 nodes has 352 copies
Copy: 5 nodes has 362 copies
Copy: 6 nodes has 363 copies
Copy: 1 nodes has 366 copies
Copy: 1 nodes has 368 copies
Copy: 2 nodes has 373 copies
Copy: 1 nodes has 383 copies
Copy: 12 nodes has 384 copies
Copy: 2 nodes has 385 copies
Copy: 1 nodes has 393 copies
Copy: 1 nodes has 394 copies
Copy: 1 nodes has 395 copies
Copy: 2 nodes has 404 copies
Copy: 7 nodes has 405 copies
Copy: 3 nodes has 406 copies
Copy: 1 nodes has 416 copies
Copy: 2 nodes has 426 copies
Copy: 5 nodes has 427 copies
Copy: 1 nodes has 447 copies
Copy: 14 nodes has 448 copies
Copy: 1 nodes has 459 copies
Copy: 1 nodes has 469 copies
Copy: 3 nodes has 470 copies
Copy: 1 nodes has 479 copies
Copy: 1 nodes has 480 copies
Copy: 1 nodes has 481 copies
Copy: 1 nodes has 489 copies
Copy: 2 nodes has 490 copies
Copy: 3 nodes has 491 copies
Copy: 1 nodes has 492 copies
Copy: 1 nodes has 500 copies
Copy: 1 nodes has 501 copies
Copy: 1 nodes has 502 copies
Copy: 1 nodes has 511 copies
Copy: 10 nodes has 512 copies
Copy: 1 nodes has 523 copies
Copy: 3 nodes has 533 copies
Copy: 1 nodes has 534 copies
Copy: 1 nodes has 544 copies
Copy: 2 nodes has 554 copies
Copy: 3 nodes has 555 copies
Copy: 1 nodes has 566 copies
Copy: 1 nodes has 568 copies
Copy: 5 nodes has 576 copies
Copy: 1 nodes has 587 copies
Copy: 1 nodes has 597 copies
Copy: 1 nodes has 598 copies
Copy: 3 nodes has 619 copies
Copy: 1 nodes has 638 copies
Copy: 1 nodes has 639 copies
Copy: 2 nodes has 640 copies
Copy: 1 nodes has 650 copies
Copy: 1 nodes has 661 copies
Copy: 1 nodes has 662 copies
Copy: 1 nodes has 671 copies
Copy: 1 nodes has 682 copies
Copy: 6 nodes has 683 copies
Copy: 1 nodes has 693 copies
Copy: 3 nodes has 703 copies
Copy: 1 nodes has 705 copies
Copy: 2 nodes has 726 copies
Copy: 1 nodes has 746 copies
Copy: 1 nodes has 747 copies
Copy: 2 nodes has 757 copies
Copy: 1 nodes has 778 copies
Copy: 1 nodes has 779 copies
Copy: 3 nodes has 789 copies
Copy: 1 nodes has 790 copies
Copy: 1 nodes has 810 copies
Copy: 1 nodes has 811 copies
Copy: 1 nodes has 843 copies
Copy: 2 nodes has 853 copies
Copy: 1 nodes has 896 copies
Copy: 2 nodes has 917 copies
Copy: 1 nodes has 918 copies
Copy: 2 nodes has 939 copies
Copy: 1 nodes has 981 copies
Copy: 1 nodes has 1002 copies
Copy: 1 nodes has 1024 copies
Copy: 1 nodes has 1057 copies
Copy: 1 nodes has 1088 copies
Copy: 1 nodes has 1130 copies
Hop: 1 paths has 2 hops
Hop: 18 paths has 3 hops
Hop: 72 paths has 4 hops
Hop: 167 paths has 5 hops
Hop: 160 paths has 6 hops
Hop: 60 paths has 7 hops
Hop: 25 paths has 8 hops
Hop: 2 paths has 9 hops
Path: 3134 links has 0 paths
Path: 633 links has 1 paths
Path: 379 links has 2 paths
Path: 462 links has 3 paths
Data: 3 links has 1638400 data size passed through
Data: 4 links has 1703936 data size passed through
Data: 46 links has 2097152 data size passed through
Data: 46 links has 2752512 data size passed through
Data: 146 links has 2818048 data size passed through
Data: 3 links has 3342336 data size passed through
Data: 254 links has 4194304 data size passed through
Data: 2 links has 4849664 data size passed through
Data: 12 links has 4915200 data size passed through
Data: 1 links has 5046272 data size passed through
Data: 2 links has 5505024 data size passed through
Data: 49 links has 5570560 data size passed through
Data: 21 links has 5636096 data size passed through
Data: 1 links has 6094848 data size passed through
Data: 17 links has 6291456 data size passed through
Data: 17 links has 6946816 data size passed through
Data: 54 links has 7012352 data size passed through
Data: 1 links has 7602176 data size passed through
Data: 7 links has 7667712 data size passed through
Data: 3 links has 7733248 data size passed through
Data: 3 links has 8323072 data size passed through
Data: 343 links has 8388608 data size passed through
Data: 3 links has 9043968 data size passed through
Data: 6 links has 9109504 data size passed through
Data: 52 links has 9764864 data size passed through
Data: 18 links has 9830400 data size passed through
Data: 1 links has 10027008 data size passed through
Data: 2 links has 10092544 data size passed through
Data: 5 links has 10485760 data size passed through
Data: 29 links has 11141120 data size passed through
Data: 65 links has 11206656 data size passed through
Data: 84 links has 12582912 data size passed through
Data: 1 links has 12845056 data size passed through
Data: 4 links has 13238272 data size passed through
Data: 5 links has 13303808 data size passed through
Data: 28 links has 13959168 data size passed through
Data: 3 links has 14680064 data size passed through
Data: 17 links has 15335424 data size passed through
Data: 30 links has 15400960 data size passed through
Data: 65 links has 16777216 data size passed through
Data: 1 links has 18874368 data size passed through
Data: 3 links has 19529728 data size passed through
Data: 16 links has 20971520 data size passed through
Data: 1 links has 25165824 data size passed through
B_hopbyte: 3 paths has 6291456 hopbytes
B_hopbyte: 3 paths has 6710884 hopbytes
B_hopbyte: 6 paths has 8388606 hopbytes
B_hopbyte: 1 paths has 8388608 hopbytes
B_hopbyte: 2 paths has 10066326 hopbytes
B_hopbyte: 9 paths has 10485760 hopbytes
B_hopbyte: 24 paths has 11184808 hopbytes
B_hopbyte: 16 paths has 12582912 hopbytes
B_hopbyte: 45 paths has 13981010 hopbytes
B_hopbyte: 66 paths has 16777212 hopbytes
B_hopbyte: 32 paths has 16777216 hopbytes
B_hopbyte: 36 paths has 19573414 hopbytes
B_hopbyte: 78 paths has 20971520 hopbytes
B_hopbyte: 9 paths has 22369616 hopbytes
B_hopbyte: 66 paths has 25165824 hopbytes
B_hopbyte: 16 paths has 29360128 hopbytes
B_hopbyte: 29 paths has 33554432 hopbytes
B_hopbyte: 2 paths has 37748736 hopbytes
B_hopbyte: 35 paths has 41943040 hopbytes
B_hopbyte: 19 paths has 50331648 hopbytes
B_hopbyte: 8 paths has 58720256 hopbytes
Y_path_copy: 4 paths has 64 copies
Y_path_copy: 1 paths has 75 copies
Y_path_copy: 2 paths has 78 copies
Y_path_copy: 2 paths has 84 copies
Y_path_copy: 4 paths has 86 copies
Y_path_copy: 1 paths has 125 copies
Y_path_copy: 9 paths has 126 copies
Y_path_copy: 17 paths has 128 copies
Y_path_copy: 15 paths has 129 copies
Y_path_copy: 1 paths has 130 copies
Y_path_copy: 8 paths has 160 copies
Y_path_copy: 15 paths has 168 copies
Y_path_copy: 30 paths has 172 copies
Y_path_copy: 20 paths has 192 copies
Y_path_copy: 21 paths has 210 copies
Y_path_copy: 45 paths has 215 copies
Y_path_copy: 12 paths has 224 copies
Y_path_copy: 12 paths has 252 copies
Y_path_copy: 79 paths has 256 copies
Y_path_copy: 24 paths has 258 copies
Y_path_copy: 3 paths has 294 copies
Y_path_copy: 6 paths has 301 copies
Y_path_copy: 65 paths has 320 copies
Y_path_copy: 41 paths has 384 copies
Y_path_copy: 4 paths has 448 copies
Y_path_copy: 37 paths has 512 copies
Y_path_copy: 19 paths has 640 copies
Y_path_copy: 8 paths has 768 copies

Test No. 13: Disjoint 256 ranks from 0 to 255 send data to 64 ranks from 448 to 511

M  13 MPI_Alltoallv  msg = 8388608 chunk = 131072  2048 26508.8000 77257.3636   256 1 1 1.00 1  10737418240 75497472 8388608 41943040.00 41943040     0 0 0 0.00 0  1280 9 1 5.00 5     0 0 0 0.00 0  3 1 1.67 2  25165824 8388608 8388608.00 16777216     0 0 0 0.00 0  
Hop: 1 paths has 1 hops
Hop: 8 paths has 2 hops
Hop: 28 paths has 3 hops
Hop: 56 paths has 4 hops
Hop: 70 paths has 5 hops
Hop: 56 paths has 6 hops
Hop: 28 paths has 7 hops
Hop: 8 paths has 8 hops
Hop: 1 paths has 9 hops
Path: 3840 links has 0 paths
Path: 320 links has 1 paths
Path: 384 links has 2 paths
Path: 64 links has 3 paths
Data: 320 links has 8388608 data size passed through
Data: 384 links has 16777216 data size passed through
Data: 64 links has 25165824 data size passed through
B_hopbyte: 1 paths has 8388608 hopbytes
B_hopbyte: 8 paths has 16777216 hopbytes
B_hopbyte: 28 paths has 25165824 hopbytes
B_hopbyte: 56 paths has 33554432 hopbytes
B_hopbyte: 70 paths has 41943040 hopbytes
B_hopbyte: 56 paths has 50331648 hopbytes
B_hopbyte: 28 paths has 58720256 hopbytes
B_hopbyte: 8 paths has 67108864 hopbytes
B_hopbyte: 1 paths has 75497472 hopbytes

O  13 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  2048 28878.0000 70919.0387   505 5 1 1.97 2  11570406294 58720256 6291456 22911695.63 20971520  71886 384 32 142.35 128  2777 9 2 5.50 5  71886 565 16 163.75 139  3 1 1.88 2  25165824 1703936 7849203.15 8388608  88270 565 16 188.61 176  
Copy: 8 nodes has 16 copies
Copy: 13 nodes has 21 copies
Copy: 2 nodes has 22 copies
Copy: 14 nodes has 32 copies
Copy: 6 nodes has 37 copies
Copy: 1 nodes has 38 copies
Copy: 5 nodes has 42 copies
Copy: 4 nodes has 43 copies
Copy: 1 nodes has 47 copies
Copy: 6 nodes has 48 copies
Copy: 10 nodes has 53 copies
Copy: 3 nodes has 54 copies
Copy: 1 nodes has 55 copies
Copy: 2 nodes has 58 copies
Copy: 2 nodes has 59 copies
Copy: 26 nodes has 64 copies
Copy: 3 nodes has 69 copies
Copy: 2 nodes has 74 copies
Copy: 5 nodes has 75 copies
Copy: 1 nodes has 80 copies
Copy: 11 nodes has 85 copies
Copy: 2 nodes has 86 copies
Copy: 3 nodes has 90 copies
Copy: 2 nodes has 91 copies
Copy: 11 nodes has 96 copies
Copy: 1 nodes has 97 copies
Copy: 2 nodes has 101 copies
Copy: 2 nodes has 102 copies
Copy: 5 nodes has 106 copies
Copy: 11 nodes has 107 copies
Copy: 5 nodes has 112 copies
Copy: 7 nodes has 117 copies
Copy: 1 nodes has 118 copies
Copy: 1 nodes has 122 copies
Copy: 1 nodes has 123 copies
Copy: 1 nodes has 127 copies
Copy: 23 nodes has 128 copies
Copy: 2 nodes has 129 copies
Copy: 2 nodes has 133 copies
